F38_1	Bacteria/Candidatus_Korarchaeum_cryptofilum_OPF8_uid58601.fna
F39_61	Bacteria/Candidatus_Midichloria_mitochondrii_IricVA_uid68687.fna
F40_4	Bacteria/Candidatus_Nitrosoarchaeum_limnia_SFB1_uid66129.fna
F41_6	Bacteria/Candidatus_Nitrospira_defluvii_uid51175.fna
F42_38	Bacteria/Candidatus_Protochlamydia_amoebophila_UWE25_uid58079.fna
F43_38	Bacteria/Chlorobaculum_parvum_NCIB_8327_uid59185.fna
F44_10	Bacteria/Chloroflexus_Y_400_fl_uid59085.fna
F4_462	Bacteria/Acholeplasma_laidlawii_PG_8A_uid58901.fna
F45_64	Bacteria/Clostridium_HGF2_uid61051.fna
F46_15	Bacteria/Coprothermobacter_proteolyticus_DSM_5265_uid59253.fna
F47_4	Bacteria/Coraliomargarita_akajimensis_DSM_45221_uid47079.fna
F48_23	Bacteria/Dehalococcoides_BAV1_uid58477.fna
F49_15	Bacteria/Deinococcus_deserti_VCD115_uid58615.fna
F50_40	Bacteria/Desulfatibacillum_alkenivorans_AK_01_uid58913.fna
F51_8	Bacteria/Desulfotalea_psychrophila_LSv54_uid58153.fna
F52_52	Bacteria/Desulfurispirillum_indicum_S5_uid45897.fna
F53_8	Bacteria/Desulfurococcus_kamchatkensis_1221n_uid59133.fna
F54_2	Bacteria/Elusimicrobium_minutum_Pei191_uid58949.fna
F55_42	Bacteria/Fervidobacterium_nodosum_Rt17_B1_uid58625.fna
F56_2	Bacteria/Fibrobacter_succinogenes_S85_uid41169.fna
F57_190	Bacteria/Fusobacterium_11_3_2_uid68197.fna
F5_746	Bacteria/Achromobacter_piechaudii_ATCC_43553_uid47029.fna
F58_3	Bacteria/Gemmata_obscuriglobus_UQM_2246_uid54931.fna
F59_1	Bacteria/Gemmatimonas_aurantiaca_T_27_uid58813.fna
F60_18	Bacteria/Haladaptatus_paucihalophilus_DX253_uid62523.fna
F6_137	Bacteria/Acidaminococcus_fermentans_DSM_20731_uid43471.fna
F61_53	Bacteria/Haliangium_ochraceum_DSM_14365_uid41425.fna
F62_145	Bacteria/Hirschia_baltica_ATCC_49814_uid59365.fna
F63_4	Bacteria/Ktedonobacter_racemifer_DSM_44963_uid49671.fna
F64_168	Bacteria/Legionella_drancourtii_LLAP12_uid56003.fna
F65_1	Bacteria/Lentisphaera_araneosa_HTCC2155_uid54167.fna
F66_11	Bacteria/Leptospira_biflexa_serovar_Patoc__Patoc_1__Ames__uid58511.fna
F67_27	Bacteria/Magnetococcus_MC_1_uid57833.fna
F68_25	Bacteria/Methanobacterium_AL_21_uid63623.fna
F69_16	Bacteria/Methanococcoides_burtonii_DSM_6242_uid58023.fna
F70_12	Bacteria/Methanocorpusculum_labreanum_Z_uid58785.fna
F71_1	Bacteria/Methanopyrus_kandleri_AV19_uid57883.fna
F7_19	Bacteria/Acidianus_hospitalis_W1_uid66875.fna
F72_3	Bacteria/Methylacidiphilum_infernorum_V4_uid59161.fna
F73_62	Bacteria/Mycoplasma_agalactiae_PG2_uid61619.fna
F74_38	Bacteria/Mycoplasma_gallisepticum_R_low__uid57993.fna
F75_2	Bacteria/Mycoplasma_haemofelis_Langford_1_uid62461.fna
F76_2	Bacteria/Mycoplasma_suis_Illinois_uid61897.fna
F77_1	Bacteria/Nanoarchaeum_equitans_Kin4_M_uid58009.fna
F78_69	Bacteria/Nitratifractor_salsuginis_DSM_16511_uid62183.fna
F79_4	Bacteria/Pasteuria_nishizawae_North_American_uid54111.fna
F80_150	Bacteria/Prevotella_amnii_CRIS_21A_A_uid52821.fna
F8_10	Bacteria/Acidilobus_saccharovorans_345_15_uid51395.fna
F81_12	Bacteria/Pyrococcus_yayanosii_CH1_uid68281.fna
F82_50	Bacteria/Ruminococcus_albus_7_uid51721.fna
F83_11	Bacteria/Spirochaeta_Buddy_uid63633.fna
F84_3	Bacteria/Thermobaculum_terrenum_ATCC_BAA_798_uid42011.fna
F85_63	Bacteria/Thermodesulfobium_narugense_DSM_14796_uid66601.fna
F86_2	Bacteria/Thermofilum_pendens_Hrk_5_uid58563.fna
F87_14	Bacteria/Treponema_primitia_ZAS_2_uid67367.fna
F88_59	Bacteria/Tropheryma_whipplei_TW08_27_uid57961.fna
F89_608	Bacteria/Vibrio_AND4_uid54233.fna
F90_1	Bacteria/Victivallis_vadensis_ATCC_BAA_548_uid54305.fna
F91_214	Bacteria/Xylella_fastidiosa_sandyi_Ann_1_uid54099.fna
F9_191	Bacteria/Acidimicrobium_ferrooxidans_DSM_10331_uid59215.fna
F92_2	Bacteria/bacterium_Ellin514_uid54925.fna
F93_2	Bacteria/candidate_division_TM7_genomosp__GTL1_uid54755.fna
F94_15	Bacteria/candidate_division_TM7_single_cell_isolate_TM7a_uid54639.fna
F95_589	Bacteria/marine_gamma_proteobacterium_HTCC2080_uid54583.fna
S0_1	Bacteria/Abiotrophia_defectiva_ATCC_49176_uid55729.fna
S1000_1	Bacteria/Eubacterium_saphenum_ATCC_49989_uid55765.fna
S1001_1	Bacteria/Eubacterium_yurii_margaretiae_ATCC_43715_uid52347.fna
S100_1	Bacteria/Rhodomicrobium_vannielii_ATCC_17100_uid43247.fna
S1002_4	Bacteria/Gemella_haemolysans_ATCC_10379_uid55327.fna
S1003_1	Bacteria/Granulicatella_elegans_ATCC_700633_uid40873.fna
S1004_1	Bacteria/Halanaerobium_hydrogeniformans_uid60191.fna
S1005_1	Bacteria/Haloplasma_contractile_SSD_17B_uid67925.fna
S1006_14	Bacteria/Ilyobacter_polytropus_DSM_2926_uid59769.fna
S1007_17	Bacteria/Lactobacillus_iners_AB_1_uid51205.fna
S1008_4	Bacteria/Leptotrichia_buccalis_C_1013_b_uid59211.fna
S1009_4	Bacteria/Mesoplasma_florum_L1_uid58055.fna
S1010_1	Bacteria/Mycoplasma_hominis_ATCC_23114_uid41875.fna
S1011_1	Bacteria/Mycoplasma_mobile_163K_uid58077.fna
S1012_7	Bacteria/Parvimonas_micra_ATCC_33270_uid54527.fna
S1013_11	Bacteria/Peptoniphilus_duerdenii_ATCC_BAA_1640_uid51739.fna
S101_3	Bacteria/Zymomonas_mobilis_NCIMB_11163_uid41019.fna
S1014_17	Bacteria/Peptostreptococcus_stomatis_DSM_17678_uid52563.fna
S1015_2	Bacteria/Streptobacillus_moniliformis_DSM_12112_uid41863.fna
S1016_12	Bacteria/Thermoanaerobacter_X513_uid53065.fna
S1017_1	Bacteria/Thermodesulfobacterium_OPB45_uid68283.fna
S1018_1	Bacteria/Thermosipho_africanus_TCF52B_uid59095.fna
S1019_1	Bacteria/Turicibacter_PC909_uid46977.fna
S10_1	Bacteria/Butyrivibrio_proteoclasticus_B316_uid51489.fna
S1020_1	Bacteria/Gemmata_obscuriglobus_UQM_2246_uid54931.fna
S1021_1	Bacteria/Isosphaera_pallida_ATCC_43644_uid62207.fna
S102_1	Bacteria/alpha_proteobacterium_BAL199_uid54661.fna
S1022_1	Bacteria/Pirellula_staleyi_DSM_6068_uid43209.fna
S1024_13	Bacteria/Haladaptatus_paucihalophilus_DX253_uid62523.fna
S1025_14	Bacteria/Halopiger_xanaduensis_SH_6_uid68105.fna
S1026_1	Bacteria/Haloquadratum_walsbyi_DSM_16790_uid58673.fna
S1027_8	Bacteria/Halorhabdus_tiamatea_SARL4B_uid67927.fna
S1028_1	Bacteria/Haliangium_ochraceum_DSM_14365_uid41425.fna
S1029_3	Bacteria/Acidiphilium_PM_uid68637.fna
S1030_1	Bacteria/Aeromicrobium_marinum_DSM_15272_uid55873.fna
S1031_4	Bacteria/Alkalilimnicola_ehrlichii_MLHE_1_uid58467.fna
S103_1	Bacteria/Acetohalobium_arabaticum_DSM_5501_uid51423.fna
S1032_4	Bacteria/Anaeromyxobacter_Fw109_5_uid58755.fna
S1033_6	Bacteria/Azoarcus_BH72_uid61603.fna
S1034_6	Bacteria/Brevundimonas_BAL3_uid54665.fna
S1035_3	Bacteria/Citromicrobium_JLT1363_uid70837.fna
S1036_1	Bacteria/Desulfarculus_baarsii_DSM_2075_uid51371.fna
S1037_4	Bacteria/Marinithermus_hydrothermalis_DSM_14884_uid65783.fna
S1038_1	Bacteria/Methylococcus_capsulatus_Bath_uid57607.fna
S1039_1	Bacteria/Micrococcus_luteus_NCTC_2665_uid59033.fna
S1040_3	Bacteria/Myxococcus_fulvus_HW_1_uid68443.fna
S1041_1	Bacteria/Oceanicola_granulosus_HTCC2516_uid54177.fna
S1042_1	Bacteria/Plesiocystis_pacifica_SIR_1_uid54707.fna
S1043_3	Bacteria/Pseudomonas_mendocina_ymp_uid58723.fna
S1044_2	Bacteria/Pseudoxanthomonas_spadix_BD_a59_uid75113.fna
S104_4	Bacteria/Acetivibrio_cellulolyticus_CD2_uid51533.fna
S1045_3	Bacteria/Ramlibacter_tataouinensis_TTB310_uid68279.fna
S1046_1	Bacteria/Rhodospirillum_centenum_SW_uid58805.fna
S1047_2	Bacteria/Rhodothermus_marinus_DSM_4252_uid41729.fna
S1048_1	Bacteria/Rubrobacter_xylanophilus_DSM_9941_uid58057.fna
S1049_1	Bacteria/Sorangium_cellulosum__So_ce_56__uid61629.fna
S1050_2	Bacteria/Thermaerobacter_marianensis_DSM_12885_uid61727.fna
S1051_1	Bacteria/Hirschia_baltica_ATCC_49814_uid59365.fna
S1052_1	Bacteria/Acetobacter_pomorum_DM001_uid65823.fna
S105_2	Bacteria/Acetonema_longum_DSM_6540_uid68557.fna
S1053_61	Bacteria/Agrobacterium_ATCC_31749_uid67813.fna
S1054_6	Bacteria/Asticcacaulis_biprosthecum_C19_uid66137.fna
S1055_49	Bacteria/Bartonella_bacilliformis_KC583_uid58533.fna
S1056_2	Bacteria/Baumannia_cicadellinicola_Hc__Homalodisca_coagulata__uid58111.fna
S1057_3	Bacteria/Bradyrhizobiaceae_bacterium_SG_6C_uid68635.fna
S1058_8	Bacteria/Brevundimonas_BAL3_uid54665.fna
S1059_2	Bacteria/Candidatus_Liberibacter_asiaticus_psy62_uid59227.fna
S1060_5	Bacteria/Candidatus_Pelagibacter_HTCC7211_uid54705.fna
S1061_1	Bacteria/Candidatus_Puniceispirillum_marinum_IMCC1322_uid47081.fna
S1062_2	Bacteria/Erythrobacter_NAP1_uid54197.fna
S106_2	Bacteria/Alkaliphilus_metalliredigens_QYMF_uid58171.fna
S1063_1	Bacteria/Hyphomonas_neptunium_ATCC_15444_uid58433.fna
S1064_47	Bacteria/Labrenzia_aggregata_IAM_12614_uid54575.fna
S1065_24	Bacteria/Loktanella_vestfoldensis_SKA53_uid54169.fna
S1066_1	Bacteria/Magnetospirillum_magnetotacticum_MS_1_uid54085.fna
S1067_2	Bacteria/Maricaulis_maris_MCS10_uid58689.fna
S1068_1	Bacteria/Micavibrio_aeruginosavorus_ARL_13_uid73585.fna
S1069_1	Bacteria/Parvibaculum_lavamentivorans_DS_1_uid58739.fna
S1070_1	Bacteria/Parvularcula_bermudensis_HTCC2503_uid51641.fna
S107_10	Bacteria/Anaerococcus_hydrogenalis_ACS_025_V_Sch4_uid63589.fna
S1071_1	Bacteria/Pelagibacterium_halotolerans_B2_uid74393.fna
S1072_7	Bacteria/Rhodobacterales_bacterium_HTCC2255_uid54467.fna
S1073_8	Bacteria/Rickettsia_africae_ESF_5_uid58799.fna
S1074_2	Bacteria/Sphingobium_chlorophenolicum_L_1_uid52597.fna
S1075_1	Bacteria/Wolbachia_endosymbiont_of_Muscidifurax_uniraptor_uid55781.fna
S1076_3	Bacteria/Zymomonas_mobilis_NCIMB_11163_uid41019.fna
S1077_1	Bacteria/Ktedonobacter_racemifer_DSM_44963_uid49671.fna
S1078_1	Bacteria/Candidatus_Tremblaya_princeps_PCIT_uid68741.fna
S1079_2	Bacteria/Sphaerobacter_thermophilus_DSM_20745_uid41997.fna
S1080_8	Bacteria/Legionella_drancourtii_LLAP12_uid56003.fna
S1081_67	Bacteria/Actinobacillus_minor_202_uid55633.fna
S108_1	Bacteria/Anaerofustis_stercorihominis_DSM_17244_uid54805.fna
S1082_1	Bacteria/Bermanella_marisrubri_uid54229.fna
S1083_46	Bacteria/Buchnera_aphidicola_Bp__Baizongia_pistaciae__uid57827.fna
S1084_1	Bacteria/Candidatus_Carsonella_ruddii_uid58773.fna
S1085_4	Bacteria/Candidatus_Regiella_insecticola_LSR1_uid51727.fna
S1086_2	Bacteria/Candidatus_Ruthia_magnifica_Cm__Calyptogena_magnifica__uid58645.fna
S1087_5	Bacteria/Candidatus_Sulcia_muelleri_CARI_uid52535.fna
S1088_1	Bacteria/Candidatus_Tremblaya_princeps_PCIT_uid68741.fna
S1089_8	Bacteria/Candidatus_Zinderia_insecticola_CARI_uid52459.fna
S1090_7	Bacteria/Coxiella_burnetii_CbuG_Q212_uid58893.fna
S1091_1	Bacteria/Dichelobacter_nodosus_VCS1703A_uid57643.fna
S109_125	Bacteria/Anoxybacillus_flavithermus_WK1_uid59135.fna
S1092_21	Bacteria/Francisella_TX077308_uid68321.fna
S1093_10	Bacteria/Glaciecola_HTCC2999_uid54867.fna
S1094_1	Bacteria/Halothiobacillus_neapolitanus_c2_uid41317.fna
S1095_5	Bacteria/Idiomarina_A28L_uid68223.fna
S1096_1	Bacteria/Kangiella_koreensis_DSM_16069_uid59209.fna
S1097_8	Bacteria/Kingella_kingae_ATCC_23330_uid67095.fna
S1098_1	Bacteria/Methylobacter_tundripaludum_SV96_uid53253.fna
S1099_4	Bacteria/Methylophaga_aminisulfidivorans_MP_uid67817.fna
S1100_4	Bacteria/Methylophilales_bacterium_HTCC2181_uid54577.fna
S1101_1	Bacteria/Moraxella_catarrhalis_RH4_uid48809.fna
S1102_4	Bacteria/Nitrosococcus_halophilus_Nc4_uid46803.fna
S1103_2	Bacteria/Nitrosomonas_europaea_ATCC_19718_uid57647.fna
S1104_2	Bacteria/Polynucleobacter_necessarius_STIR1_uid58967.fna
S1105_1	Bacteria/Rickettsia_typhi_Wilmington_uid58063.fna
S1106_1	Bacteria/Rickettsiella_grylli_uid54407.fna
S1107_8	Bacteria/Shewanella_frigidimarina_NCIMB_400_uid58265.fna
S110_7	Bacteria/Baumannia_cicadellinicola_Hc__Homalodisca_coagulata__uid58111.fna
S1108_2	Bacteria/Taylorella_asinigenitalis_MCE3_uid73771.fna
S1109_2	Bacteria/Thioalkalimicrobium_cyclicum_ALM1_uid67391.fna
S1110_1	Bacteria/gamma_proteobacterium_HTCC2207_uid54403.fna
S1111_1	Bacteria/gamma_proteobacterium_HTCC5015_uid54681.fna
S1112_1	Bacteria/gamma_proteobacterium_IMCC1989_uid66387.fna
S1114_2	Bacteria/Leptospira_biflexa_serovar_Patoc__Patoc_1__Ames__uid58511.fna
S1115_5	Bacteria/Candidatus_Sulcia_muelleri_CARI_uid52535.fna
S1116_4	Bacteria/Leptospira_borgpetersenii_serovar_Hardjo_bovis_JB197_uid58509.fna
S1117_1	Bacteria/Magnetococcus_MC_1_uid57833.fna
S111_7	Bacteria/Blattabacterium__Blattella_germanica__Bge_uid41533.fna
S1118_2	Bacteria/Acidithiobacillus_ferrooxidans_ATCC_23270_uid57649.fna
S1119_4	Bacteria/Alkalilimnicola_ehrlichii_MLHE_1_uid58467.fna
S1120_2	Bacteria/Allochromatium_vinosum_DSM_180_uid46083.fna
S1121_1	Bacteria/Candidatus_Moranella_endobia_PCIT_uid68739.fna
S1122_1	Bacteria/Candidatus_Ruthia_magnifica_Cm__Calyptogena_magnifica__uid58645.fna
S1123_1	Bacteria/Endoriftia_persephone__Hot96_1_Hot96_2__uid54413.fna
S1124_2	Bacteria/Magnetospirillum_magneticum_AMB_1_uid58527.fna
S1125_1	Bacteria/Mariprofundus_ferrooxydans_PV_1_uid54269.fna
S112_5	Bacteria/Blautia_hansenii_DSM_20583_uid55275.fna
S1126_3	Bacteria/Methylobacillus_flagellatus_KT_uid58049.fna
S1127_1	Bacteria/Methylococcus_capsulatus_Bath_uid57607.fna
S1128_4	Bacteria/Methylophilales_bacterium_HTCC2181_uid54577.fna
S1129_1	Bacteria/Neisseria_gonorrhoeae_DGI18_uid55653.fna
S11_2	Bacteria/Caldicellulosiruptor_obsidiansis_OB47_uid51501.fna
S1130_2	Bacteria/Nitrosococcus_oceani_AFC27_uid54215.fna
S1131_2	Bacteria/Sideroxydans_lithotrophicus_ES_1_uid46801.fna
S1132_1	Bacteria/Thioalkalimicrobium_cyclicum_ALM1_uid67391.fna
S113_2	Bacteria/Brevibacillus_brevis_NBRC_100599_uid59175.fna
S1133_1	Bacteria/gamma_proteobacterium_HTCC5015_uid54681.fna
S1134_9	Bacteria/Methanobacterium_AL_21_uid63623.fna
S1135_4	Bacteria/Methanobrevibacter_ruminantium_M1_uid45857.fna
S1136_14	Bacteria/Methanocaldococcus_FS406_22_uid42499.fna
S1137_10	Bacteria/Methanococcus_voltae_A3_uid49529.fna
S1138_7	Bacteria/Methanococcoides_burtonii_DSM_6242_uid58023.fna
S1139_2	Bacteria/Archaeoglobus_profundus_DSM_5631_uid43493.fna
S1140_2	Bacteria/Methanocella_paludicola_SANAE_uid42887.fna
S1141_1	Bacteria/Methanoplanus_petrolearius_DSM_11571_uid52695.fna
S1142_2	Bacteria/Methanosaeta_concilii_GP6_uid66207.fna
S1143_2	Bacteria/Methanothermobacter_marburgensis_Marburg_uid51637.fna
S114_3	Bacteria/Caldalkalibacillus_thermarum_TA2_A1_uid67815.fna
S1144_4	Bacteria/Methanocorpusculum_labreanum_Z_uid58785.fna
S1145_2	Bacteria/Methanocella_paludicola_SANAE_uid42887.fna
S1146_3	Bacteria/Methanoregula_boonei_6A8_uid58815.fna
S1147_1	Bacteria/Methanosaeta_concilii_GP6_uid66207.fna
S1148_3	Bacteria/Methanosarcina_acetivorans_C2A_uid57879.fna
S1149_1	Bacteria/Methanospirillum_hungatei_JF_1_uid58181.fna
S1151_1	Bacteria/Methylacidiphilum_infernorum_V4_uid59161.fna
S1152_2	Bacteria/Candidatus_Sulcia_muelleri_DMIN_uid47075.fna
S1153_9	Bacteria/Mycoplasma_agalactiae_PG2_uid61619.fna
S1154_3	Bacteria/Candidatus_Sulcia_muelleri_CARI_uid52535.fna
S1155_1	Bacteria/Clostridium_7_2_43FAA_uid55597.fna
S1156_1	Bacteria/Clostridium_difficile_QCD_66c26_uid54865.fna
S1157_4	Bacteria/Clostridium_ramosum_DSM_1402_uid54811.fna
S1158_1	Bacteria/Granulicatella_elegans_ATCC_700633_uid40873.fna
S115_8	Bacteria/Caldicellulosiruptor_bescii_DSM_6725_uid59201.fna
S1159_6	Bacteria/Mesoplasma_florum_L1_uid58055.fna
S1160_2	Bacteria/Mycoplasma_arthritidis_158L3_1_uid58005.fna
S1161_5	Bacteria/Mycoplasma_conjunctivae_HRC_581_uid59325.fna
S116_18	Bacteria/Candidatus_Arthromitus_SFB_mouse_Japan_uid71379.fna
S1162_2	Bacteria/Mycoplasma_genitalium_G37_uid54277.fna
S1163_4	Bacteria/Mycoplasma_mobile_163K_uid58077.fna
S1164_1	Bacteria/Mycoplasma_penetrans_HF_2_uid57729.fna
S1165_5	Bacteria/Mycoplasma_synoviae_53_uid58061.fna
S1166_8	Bacteria/Staphylococcus_aureus_A5937_uid55923.fna
S1167_1	Bacteria/Turicibacter_PC909_uid46977.fna
S1168_15	Bacteria/Ureaplasma_parvum_serovar_14_ATCC_33697_uid54873.fna
S1169_1	Bacteria/Mycoplasma_gallisepticum_R_low__uid57993.fna
S1170_2	Bacteria/Candidatus_Sulcia_muelleri_CARI_uid52535.fna
S1171_2	Bacteria/Clostridium_ramosum_DSM_1402_uid54811.fna
S117_1	Bacteria/Candidatus_Vesicomyosocius_okutanii_HA_uid59427.fna
S1172_6	Bacteria/Mesoplasma_florum_L1_uid58055.fna
S1173_7	Bacteria/Mycoplasma_alligatoris_A21JP2_uid46947.fna
S1174_3	Bacteria/Mycoplasma_genitalium_G37_uid54277.fna
S1175_1	Bacteria/Mycoplasma_penetrans_HF_2_uid57729.fna
S1176_3	Bacteria/Mycoplasma_pulmonis_UAB_CTIP_uid61569.fna
S1177_15	Bacteria/Ureaplasma_parvum_serovar_14_ATCC_33697_uid54873.fna
S1178_1	Bacteria/Mycoplasma_haemofelis_Langford_1_uid62461.fna
S1179_1	Bacteria/Mycoplasma_suis_KI3806_uid63665.fna
S1182_2	Bacteria/Nitratifractor_salsuginis_DSM_16511_uid62183.fna
S1183_23	Bacteria/Arcobacter_butzleri_RM4018_uid58557.fna
S1184_30	Bacteria/Campylobacter_coli_RM2228_uid54141.fna
S1185_7	Bacteria/Campylobacter_gracilis_RM3268_uid55421.fna
S1186_3	Bacteria/Geobacter_M18_uid55771.fna
S118_6	Bacteria/Candidatus_Zinderia_insecticola_CARI_uid52459.fna
S1187_20	Bacteria/Helicobacter_acinonychis_Sheeba_uid58685.fna
S1188_7	Bacteria/Helicobacter_cinaedi_CCUG_18818_uid55291.fna
S1189_3	Bacteria/Nautilia_profundicola_AmH_uid59345.fna
S1190_5	Bacteria/Sulfuricurvum_kujiense_DSM_16994_uid60789.fna
S119_14	Bacteria/Carboxydibrachium_pacificum_DSM_12653_uid54667.fna
S1191_7	Bacteria/Wolinella_succinogenes_DSM_1740_uid61591.fna
S1192_1	Bacteria/Pasteuria_nishizawae_North_American_uid54111.fna
S1193_1	Bacteria/Caldicellulosiruptor_saccharolyticus_DSM_8903_uid58289.fna
S1194_2	Bacteria/Paenibacillus_polymyxa_E681_uid53477.fna
S1195_28	Bacteria/Prevotella_amnii_CRIS_21A_A_uid52821.fna
S1196_58	Bacteria/Bacteroides_1_1_14_uid49709.fna
S1197_1	Bacteria/Bacteroidetes_oral_taxon_274_F0058_uid49703.fna
S1198_35	Bacteria/Blattabacterium__Blattella_germanica__Bge_uid41533.fna
S1199_7	Bacteria/Capnocytophaga_gingivalis_ATCC_33624_uid55451.fna
S1200_3	Bacteria/Dysgonomonas_gadei_ATCC_BAA_286_uid67099.fna
S1201_27	Bacteria/Flavobacteria_bacterium_MS024_3C_uid55011.fna
S120_1	Bacteria/Carboxydothermus_hydrogenoformans_Z_2901_uid57821.fna
S1202_3	Bacteria/Fluviicola_taffensis_DSM_16823_uid65271.fna
S1203_2	Bacteria/Leadbetterella_byssophila_DSM_17132_uid60161.fna
S1204_2	Bacteria/Mucilaginibacter_paludis_DSM_18603_uid60581.fna
S1205_1	Bacteria/Odoribacter_splanchnicus_DSM_20712_uid63397.fna
S1206_5	Bacteria/Paludibacter_propionicigenes_WB4_uid60725.fna
S1207_2	Bacteria/Pedobacter_BAL39_uid54703.fna
S1208_8	Bacteria/Pedobacter_saltans_DSM_12145_uid61349.fna
S1209_4	Bacteria/Porphyromonas_asaccharolytica_DSM_20707_uid66603.fna
S1210_10	Bacteria/Porphyromonas_gingivalis_ATCC_33277_uid58879.fna
S1211_2	Bacteria/Prevotella_tannerae_ATCC_51259_uid55769.fna
S1212_7	Bacteria/Sphingobacterium_spiritivorum_ATCC_33300_uid55527.fna
S1213_1	Bacteria/candidate_division_TM7_single_cell_isolate_TM7b_uid54641.fna
S121_4	Bacteria/Clostridium_SS2_1_uid54553.fna
S1215_2	Bacteria/Ruminococcus_albus_7_uid51721.fna
S1216_1	Bacteria/Anaerofustis_stercorihominis_DSM_17244_uid54805.fna
S1217_1	Bacteria/Anaerotruncus_colihominis_DSM_17241_uid54807.fna
S1218_3	Bacteria/Bacteroides_pectinophilus_ATCC_43243_uid54987.fna
S12_18	Bacteria/Candidatus_Arthromitus_SFB_mouse_Japan_uid71379.fna
S1219_16	Bacteria/Blautia_hansenii_DSM_20583_uid55275.fna
S1220_2	Bacteria/Clostridium_L2_50_uid54559.fna
S1221_1	Bacteria/Clostridium_SY8519_uid68705.fna
S1222_1	Bacteria/Clostridium_leptum_DSM_753_uid54605.fna
S122_24	Bacteria/Clostridium_acetobutylicum_ATCC_824_uid57677.fna
S1223_1	Bacteria/Clostridium_methylpentosum_DSM_5476_uid55281.fna
S1224_1	Bacteria/Ethanoligenens_harbinense_YUAN_3_uid46255.fna
S1225_1	Bacteria/Eubacterium_cellulosolvens_6_uid61055.fna
S1226_2	Bacteria/Eubacterium_hallii_DSM_3353_uid54535.fna
S1227_4	Bacteria/Eubacterium_rectale_ATCC_33656_uid59169.fna
S1228_2	Bacteria/Eubacterium_saburreum_DSM_3986_uid61491.fna
S1229_1	Bacteria/Eubacterium_saphenum_ATCC_49989_uid55765.fna
S1230_1	Bacteria/Eubacterium_siraeum_DSM_15702_uid54603.fna
S1231_1	Bacteria/Eubacterium_ventriosum_ATCC_27560_uid54517.fna
S123_17	Bacteria/Clostridium_bartlettii_DSM_16795_uid54809.fna
S1232_4	Bacteria/Faecalibacterium_cf__prausnitzii_KLE1255_uid60645.fna
S1233_14	Bacteria/Lachnospiraceae_bacterium_5_1_57FAA_uid68199.fna
S1234_2	Bacteria/Peptostreptococcus_anaerobius_653_L_uid46195.fna
S1235_1	Bacteria/Pseudoramibacter_alactolyticus_ATCC_23263_uid61507.fna
S1236_1	Bacteria/Ruminococcaceae_bacterium_D16_uid52825.fna
S1237_1	Bacteria/Ruminococcus_flavefaciens_FD_1_uid55965.fna
S1238_1	Bacteria/Shuttleworthia_satelles_DSM_14600_uid55775.fna
S1239_2	Bacteria/Spirochaeta_Buddy_uid63633.fna
S1240_1	Bacteria/Borrelia_burgdorferi_CA_11_2a_uid55063.fna
S1241_1	Bacteria/Spirochaeta_caldaria_DSM_7334_uid68753.fna
